number,state,value,datetime_start,datetime_complete,duration_seconds,param_alignment.n_components,param_encoding.ridge_alpha,user_attrs_json
58,PRUNED,0.147717471421,2026-06-03T18:48:01.572463,2026-06-03T18:48:46.267356,44.694893,85,5195.342817258441,"{""fold_scores"": {""1"": 0.1460200846195221, ""2"": 0.12452591210603714, ""3"": 0.11447043716907501, ""4"": 0.12754426896572113, ""5"": 0.22602665424346924}, ""pruned_after_fold"": 5}"
59,COMPLETE,0.145497210324,2026-06-03T18:48:46.282426,2026-06-03T18:49:40.024077,53.741651,110,23768.03470441268,"{""fold_scores"": {""1"": 0.14780373871326447, ""2"": 0.12735632061958313, ""3"": 0.11614884436130524, ""4"": 0.12852129340171814, ""5"": 0.2308592051267624, ""6"": 0.1222938597202301}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.63081097602844}"
60,PRUNED,0.149062110484,2026-06-03T18:49:40.041898,2026-06-03T18:50:24.854442,44.812544,130,63952.91680624278,"{""fold_scores"": {""1"": 0.14687085151672363, ""2"": 0.12755489349365234, ""3"": 0.11536804586648941, ""4"": 0.127398282289505, ""5"": 0.22811847925186157}, ""pruned_after_fold"": 5}"
61,COMPLETE,0.145508302997,2026-06-03T18:50:24.866841,2026-06-03T18:51:18.573108,53.706267,100,24606.813600441055,"{""fold_scores"": {""1"": 0.14776675403118134, ""2"": 0.1274271011352539, ""3"": 0.11618262529373169, ""4"": 0.12846891582012177, ""5"": 0.23097141087055206, ""6"": 0.12223301082849503}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.610838651657104}"
62,COMPLETE,0.145223923028,2026-06-03T18:51:18.588526,2026-06-03T18:52:12.261747,53.673221,100,14462.097220659283,"{""fold_scores"": {""1"": 0.14744330942630768, ""2"": 0.12754879891872406, ""3"": 0.11555101722478867, ""4"": 0.12840424478054047, ""5"": 0.23008379340171814, ""6"": 0.12231237441301346}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.57662606239319}"
63,COMPLETE,0.145598309735,2026-06-03T18:52:12.279732,2026-06-03T18:53:05.892578,53.612846,120,34670.119949909466,"{""fold_scores"": {""1"": 0.14812681078910828, ""2"": 0.12756702303886414, ""3"": 0.11632667481899261, ""4"": 0.1286028027534485, ""5"": 0.2307460904121399, ""6"": 0.12222045660018921}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.51727890968323}"
64,PRUNED,0.149215742946,2026-06-03T18:53:05.907558,2026-06-03T18:53:50.768108,44.86055,150,60407.34987618795,"{""fold_scores"": {""1"": 0.14685431122779846, ""2"": 0.12769697606563568, ""3"": 0.1157301813364029, ""4"": 0.12759515643119812, ""5"": 0.22820208966732025}, ""pruned_after_fold"": 5}"
65,PRUNED,0.148465454578,2026-06-03T18:53:50.783750,2026-06-03T18:54:35.683064,44.899314,120,7388.039349919189,"{""fold_scores"": {""1"": 0.1465545892715454, ""2"": 0.12593483924865723, ""3"": 0.11467500030994415, ""4"": 0.12764139473438263, ""5"": 0.22752144932746887}, ""pruned_after_fold"": 5}"
66,COMPLETE,0.145588946839,2026-06-03T18:54:35.699673,2026-06-03T18:55:29.519939,53.820266,130,34092.6368838527,"{""fold_scores"": {""1"": 0.14803937077522278, ""2"": 0.1276693046092987, ""3"": 0.11625950038433075, ""4"": 0.1285526305437088, ""5"": 0.23076282441616058, ""6"": 0.12225005030632019}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.72218036651611}"
67,COMPLETE,0.145307367047,2026-06-03T18:55:29.534815,2026-06-03T18:56:23.212279,53.677464,140,15918.054968798018,"{""fold_scores"": {""1"": 0.1473979949951172, ""2"": 0.1275745928287506, ""3"": 0.11576835811138153, ""4"": 0.12843646109104156, ""5"": 0.23032087087631226, ""6"": 0.1223459243774414}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.58204960823059}"
68,PRUNED,0.147602938116,2026-06-03T18:56:23.228446,2026-06-03T18:57:07.914258,44.685812,105,4942.221468626311,"{""fold_scores"": {""1"": 0.14588047564029694, ""2"": 0.12440484762191772, ""3"": 0.11443094164133072, ""4"": 0.12737038731575012, ""5"": 0.22592803835868835}, ""pruned_after_fold"": 5}"
69,COMPLETE,0.145415401707,2026-06-03T18:57:07.926222,2026-06-03T18:58:01.751387,53.825165,130,42318.42988353691,"{""fold_scores"": {""1"": 0.14761775732040405, ""2"": 0.12756836414337158, ""3"": 0.11652032285928726, ""4"": 0.1282295137643814, ""5"": 0.23022374510765076, ""6"": 0.12233270704746246}, ""objective_metric"": ""median_r"", ""trial_seconds"": 53.72920060157776}"
70,PRUNED,0.146946662664,2026-06-03T18:58:01.768927,2026-06-03T18:58:46.505441,44.736514,155,3401.6329510165833,"{""fold_scores"": {""1"": 0.1452537477016449, ""2"": 0.12413308024406433, ""3"": 0.11401930451393127, ""4"": 0.1270008385181427, ""5"": 0.22432634234428406}, ""pruned_after_fold"": 5}"
