number,state,value,datetime_start,datetime_complete,duration_seconds,param_alignment.n_components,param_encoding.ridge_alpha,user_attrs_json
13,COMPLETE,0.155425749719,2026-06-03T19:23:03.726846,2026-06-03T19:24:22.338548,78.611702,20,82356.34697738281,"{""fold_scores"": {""1"": 0.1589241623878479, ""2"": 0.13175934553146362, ""3"": 0.1332339346408844, ""4"": 0.1327250450849533, ""5"": 0.24520108103752136, ""6"": 0.1307109296321869}, ""objective_metric"": ""median_r"", ""trial_seconds"": 78.51325273513794}"
14,COMPLETE,0.150718775888,2026-06-03T19:24:22.353240,2026-06-03T19:25:42.653787,80.300547,80,4443.656246914651,"{""fold_scores"": {""1"": 0.15204684436321259, ""2"": 0.12546494603157043, ""3"": 0.12538881599903107, ""4"": 0.1323584020137787, ""5"": 0.2381836324930191, ""6"": 0.1308700144290924}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.20605254173279}"
15,PRUNED,0.149626895785,2026-06-03T19:25:42.670033,2026-06-03T19:26:49.574782,66.904749,90,145.5300927237216,"{""fold_scores"": {""1"": 0.14613813161849976, ""2"": 0.1205676943063736, ""3"": 0.12151633203029633, ""4"": 0.12918327748775482, ""5"": 0.23072904348373413}, ""pruned_after_fold"": 5}"
16,COMPLETE,0.154370975991,2026-06-03T19:26:49.591123,2026-06-03T19:28:09.991923,80.4008,35,14427.409704331172,"{""fold_scores"": {""1"": 0.15616479516029358, ""2"": 0.12970919907093048, ""3"": 0.12864261865615845, ""4"": 0.13498882949352264, ""5"": 0.24369320273399353, ""6"": 0.13302721083164215}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.3035671710968}"
17,PRUNED,0.150837561488,2026-06-03T19:28:10.006956,2026-06-03T19:29:16.800641,66.793685,95,911.8724321968274,"{""fold_scores"": {""1"": 0.14763620495796204, ""2"": 0.12216189503669739, ""3"": 0.12235921621322632, ""4"": 0.1294299215078354, ""5"": 0.23260056972503662}, ""pruned_after_fold"": 5}"
18,COMPLETE,0.155917562544,2026-06-03T19:29:16.814023,2026-06-03T19:30:37.190125,80.376102,70,24934.773964317872,"{""fold_scores"": {""1"": 0.15778109431266785, ""2"": 0.13215239346027374, ""3"": 0.12982690334320068, ""4"": 0.1361570507287979, ""5"": 0.2463267594575882, ""6"": 0.13326117396354675}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.25942206382751}"
19,PRUNED,0.149542251229,2026-06-03T19:30:37.205551,2026-06-03T19:31:44.157340,66.951789,60,89.4136652625687,"{""fold_scores"": {""1"": 0.1460072100162506, ""2"": 0.12040700018405914, ""3"": 0.1213306188583374, ""4"": 0.129367396235466, ""5"": 0.2305990308523178}, ""pruned_after_fold"": 5}"
20,PRUNED,0.150772458315,2026-06-03T19:31:44.172548,2026-06-03T19:32:51.127476,66.954928,110,868.1035149258714,"{""fold_scores"": {""1"": 0.1475704312324524, ""2"": 0.12202709913253784, ""3"": 0.1223360002040863, ""4"": 0.12942150235176086, ""5"": 0.23250725865364075}, ""pruned_after_fold"": 5}"
21,COMPLETE,0.155053079128,2026-06-03T19:32:51.144499,2026-06-03T19:34:11.415667,80.271168,30,28836.18247232665,"{""fold_scores"": {""1"": 0.16116489470005035, ""2"": 0.13170132040977478, ""3"": 0.12879851460456848, ""4"": 0.13685555756092072, ""5"": 0.23917023837566376, ""6"": 0.1326279491186142}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.16704845428467}"
22,COMPLETE,0.15702607731,2026-06-03T19:34:11.431700,2026-06-03T19:35:31.962933,80.531233,40,87779.79274231792,"{""fold_scores"": {""1"": 0.15977424383163452, ""2"": 0.13527673482894897, ""3"": 0.1299785077571869, ""4"": 0.1375475972890854, ""5"": 0.24740079045295715, ""6"": 0.13217858970165253}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.43599486351013}"
23,PRUNED,0.155125138164,2026-06-03T19:35:31.978151,2026-06-03T19:36:38.936582,66.958431,65,5087.333062875445,"{""fold_scores"": {""1"": 0.15243519842624664, ""2"": 0.12628358602523804, ""3"": 0.12562260031700134, ""4"": 0.13247138261795044, ""5"": 0.23881292343139648}, ""pruned_after_fold"": 5}"
24,PRUNED,0.157851967216,2026-06-03T19:36:38.950010,2026-06-03T19:37:45.893108,66.943098,45,11674.056256560221,"{""fold_scores"": {""1"": 0.15542377531528473, ""2"": 0.12899136543273926, ""3"": 0.12781137228012085, ""4"": 0.13428328931331635, ""5"": 0.24275003373622894}, ""pruned_after_fold"": 5}"
25,COMPLETE,0.156752854586,2026-06-03T19:37:45.909834,2026-06-03T19:39:06.387428,80.477594,80,98977.63455528174,"{""fold_scores"": {""1"": 0.15956248342990875, ""2"": 0.13535094261169434, ""3"": 0.1297597736120224, ""4"": 0.13732405006885529, ""5"": 0.2465353012084961, ""6"": 0.13198457658290863}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.3827474117279}"
26,PRUNED,0.152341967821,2026-06-03T19:39:06.402514,2026-06-03T19:40:13.476115,67.073601,85,2109.3571426469116,"{""fold_scores"": {""1"": 0.1494809240102768, ""2"": 0.12330920994281769, ""3"": 0.1235550045967102, ""4"": 0.1303778737783432, ""5"": 0.2349868267774582}, ""pruned_after_fold"": 5}"
27,COMPLETE,0.156786804398,2026-06-03T19:40:13.491761,2026-06-03T19:41:33.757051,80.26529,40,96873.51852376762,"{""fold_scores"": {""1"": 0.1596067249774933, ""2"": 0.13528972864151, ""3"": 0.12982672452926636, ""4"": 0.13737428188323975, ""5"": 0.24662241339683533, ""6"": 0.13200095295906067}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.16897964477539}"
28,PRUNED,0.150014773011,2026-06-03T19:41:33.772918,2026-06-03T19:42:40.696246,66.923328,35,365.5305928194549,"{""fold_scores"": {""1"": 0.14681383967399597, ""2"": 0.12099109590053558, ""3"": 0.12196776270866394, ""4"": 0.1289978325366974, ""5"": 0.23130333423614502}, ""pruned_after_fold"": 5}"
29,PRUNED,0.149620744586,2026-06-03T19:42:40.711836,2026-06-03T19:43:47.615710,66.903874,35,33.69857529717301,"{""fold_scores"": {""1"": 0.1463460922241211, ""2"": 0.12022082507610321, ""3"": 0.1213291734457016, ""4"": 0.1296028047800064, ""5"": 0.23060482740402222}, ""pruned_after_fold"": 5}"
30,COMPLETE,0.155574505528,2026-06-03T19:43:47.631255,2026-06-03T19:45:08.239941,80.608686,155,22197.298340234996,"{""fold_scores"": {""1"": 0.15725131332874298, ""2"": 0.13175535202026367, ""3"": 0.12951141595840454, ""4"": 0.13590483367443085, ""5"": 0.24585774540901184, ""6"": 0.1331663727760315}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.50873804092407}"
31,COMPLETE,0.157076102992,2026-06-03T19:45:08.255190,2026-06-03T19:46:28.855022,80.599832,45,83140.88276633031,"{""fold_scores"": {""1"": 0.15969756245613098, ""2"": 0.1352439522743225, ""3"": 0.1299767643213272, ""4"": 0.13765479624271393, ""5"": 0.24764597415924072, ""6"": 0.13223756849765778}, ""objective_metric"": ""median_r"", ""trial_seconds"": 80.49391531944275}"
